vID,vUniProtID,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
2819,3767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2820,3768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2821,3769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,3770,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2823,3771,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2824,3773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,3774,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2826,3783,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2827,3784,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2828,3785,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2829,3786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,3787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,3788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2832,3789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2833,3790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2834,3791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2835,3792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2836,3793,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2837,3794,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2838,3795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2839,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2840,3798,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2841,3799,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,3801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2843,3802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2844,3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2845,3807,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2846,3808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2847,3809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,3810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2849,3811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2850,3812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,3813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2852,3814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,3816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2854,3819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,3821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,3822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2857,3823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2858,3824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2859,3825,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2860,3826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2861,3827,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2862,3830,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2863,3831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,3832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2865,3833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2866,3834,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2867,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2868,3836,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2869,3837,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
2870,3838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2871,3839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2872,3840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2873,3841,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,3843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2875,3844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2876,3845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2877,3846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,3847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2879,3849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2880,3851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,3852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,3855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2883,3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2884,3858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,3859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2886,3861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,3862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,3863,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2889,3864,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2890,3865,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2891,3868,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2892,3869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,3870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2894,3871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2895,3872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2896,3873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2897,3877,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2898,3879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2899,3882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,3884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,3888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2902,3889,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2903,3893,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2904,3894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2905,3895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2906,3896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2907,3897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2908,3898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,3899,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2910,3900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2911,3901,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2912,3906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2913,3908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2914,3909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2915,3910,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2916,3911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,3912,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2918,3914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2919,3915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2920,3916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2921,3917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2922,3918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2923,3919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2924,3920,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2925,3922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,3925,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2927,3926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2928,3927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2929,3928,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2930,3929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,3930,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2932,3932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2933,3933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2934,3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2935,3938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2936,3939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2937,3940,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2938,3941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2939,3942,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2940,3943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,3945,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,3946,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2943,3947,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2944,3948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,3949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2946,3950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2947,3951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2948,3952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2949,3953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2950,3955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,3957,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2952,3958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2953,3959,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2954,3962,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2955,3963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2956,3964,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,3965,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2958,3966,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2959,3967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2960,3968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,3969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2962,3971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2963,3972,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,3973,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2965,3974,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,3977,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,3978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2968,3979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,3980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2970,3981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2971,3983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2972,3984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2973,3985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2974,3986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2975,3987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2976,3988,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2977,3989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2978,3990,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,3991,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,3992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2981,3993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2982,3994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2983,3996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2984,3997,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2985,3998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2986,3999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,4000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2988,4002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,4003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,4005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2991,4006,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2992,4007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2993,4008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2994,4009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2995,4010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,4011,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2997,4012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2998,4014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2999,4015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3000,4016,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3001,4017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3002,4018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3003,4019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3004,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3005,4021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3006,4022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3007,4023,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3008,4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3009,4025,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,4027,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,4029,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3012,4030,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3013,4031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3014,4032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,4033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3016,4034,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3017,4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3018,4036,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3019,4037,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3020,4039,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3021,4040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,4041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3023,4042,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3024,4043,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3025,4046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3026,4047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3027,4051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3028,4052,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3029,4053,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,4054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3031,4055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3032,4056,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3033,4061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3034,4062,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3035,4063,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3036,4064,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3037,4065,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3038,4066,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,4067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3040,4068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,4069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3042,4074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3043,4077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3044,4078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3045,4079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3046,4080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,4081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,4082,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3049,4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3050,4084,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3051,4085,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3052,4086,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
3053,4089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,4090,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,4091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3056,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3057,4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3058,4102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3059,4103,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3060,4104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,4105,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3062,4109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3063,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3064,4111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3065,4113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3066,4115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,4116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,4117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3069,4121,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3070,4123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,4124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3072,4125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3073,4126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3074,4127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,4128,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3076,4129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3077,4130,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3078,4131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3079,4132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3080,4133,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3081,4135,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3082,4138,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3083,4139,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3084,4141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3085,4142,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3086,4143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3087,4144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3088,4146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3089,4147,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3090,4148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3091,4149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3092,4152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3093,4153,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3094,4154,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,4155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3096,4156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,4157,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3098,4158,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3099,4159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3100,4160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3101,4161,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,4164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3103,4166,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3104,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3105,4168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3106,4171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3107,4174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3108,4175,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3109,4178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3110,4180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3111,4181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,4184,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3113,4187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3114,4189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3115,4190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3116,4191,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3117,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3118,4194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3119,4195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3120,4197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
